IBM@2004-11-19,94.4500
AAPL@2013-07-29,447.7900
IBM@2004-11-17,95.4600
IBM@2004-11-18,95.1000
IBM@2004-11-15,95.9200
IBM@2004-11-16,94.8900
AAPL@2013-07-25,438.5000
AAPL@2013-07-26,440.9900
AAPL@2018-11-21,176.7800
IBM@2004-11-11,94.7900
IBM@2004-11-12,95.3200
AAPL@2018-11-23,172.2900
IBM@2004-11-10,93.6100
AAPL@2013-07-30,453.3200
AAPL@2018-11-26,174.6200
AAPL@2013-07-31,452.5300
AAPL@2018-11-27,174.2400
AAPL@2018-11-28,180.9400
AAPL@2018-11-20,176.9800
IBM@2004-11-29,95.5000
IBM@2004-11-26,94.7200
AAPL@2019-11-29,267.2500
IBM@2004-11-24,95.4600
AAPL@2019-11-27,267.8400
IBM@2004-11-22,95.1100
AAPL@2019-11-26,264.2900
IBM@2004-11-23,95.2800
AAPL@2019-11-25,266.3700
AAPL@2019-11-22,261.7800
AAPL@2019-11-21,262.0100
AAPL@2019-11-20,263.1900
AAPL@2018-11-30,178.5800
NVDA@2017-08-11,155.9600
IBM@2013-05-28,207.7800
NVDA@2017-08-10,164.7400
AAPL@2007-04-23,93.5100
AAPL@2007-04-24,93.2400
IBM@2013-05-29,207.9200
IBM@2013-05-24,205.7200
IBM@2013-05-23,206.1600
AAPL@2007-04-20,90.9700
IBM@2013-05-20,207.6000
NVDA@2017-08-18,161.5000
NVDA@2017-08-17,161.4700
